,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2014-07-28,92.59145403330757,84.79969898937503,91.88845189378902,92.59145403330757,92.59145403330757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.951920387479376,-3.951920387479376,-3.951920387479376,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.422290577264154,-0.422290577264154,-0.422290577264154,3.703191104352667,3.703191104352667,3.703191104352667,0.0,0.0,0.0,88.6395336458282
11,2014-07-29,92.62346745099399,85.16651538545224,92.0006477624411,92.62346745099399,92.62346745099399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.908471392364542,-3.908471392364542,-3.908471392364542,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.28964747167392385,-0.28964747167392385,-0.28964747167392385,3.6139969938772696,3.6139969938772696,3.6139969938772696,0.0,0.0,0.0,88.71499605862944
12,2014-07-30,92.65548086868041,85.24024195251187,92.04878179347563,92.6554808686804,92.6554808686804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.001035136241312,-4.001035136241312,-4.001035136241312,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.2976366909945722,-0.2976366909945722,-0.2976366909945722,3.529422469321149,3.529422469321149,3.529422469321149,0.0,0.0,0.0,88.6544457324391
13,2014-07-31,92.68749428636683,85.05319514409423,91.75073052809276,92.68749428636683,92.68749428636683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.179931605376674,-4.179931605376674,-4.179931605376674,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.39884048684000056,-0.39884048684000056,-0.39884048684000056,3.4517297960312145,3.4517297960312145,3.4517297960312145,0.0,0.0,0.0,88.50756268099015
14,2014-08-01,92.71950770405324,85.13226574468051,91.64930446243345,92.71950770405324,92.71950770405324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.249738526165183,-4.249738526165183,-4.249738526165183,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.399789856416344,-0.399789856416344,-0.399789856416344,3.382872244819049,3.382872244819049,3.382872244819049,0.0,0.0,0.0,88.46976917788805
15,2014-08-04,92.8155479571125,85.12219716706515,91.60307976556479,92.8155479571125,92.8155479571125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.411810101656771,-4.411810101656771,-4.411810101656771,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.4222905772649939,-0.4222905772649939,-0.4222905772649939,3.2433013901761116,3.2433013901761116,3.2433013901761116,0.0,0.0,0.0,88.40373785545573
16,2014-08-05,92.84756137479893,85.36180732794078,91.7359921365338,92.84756137479893,92.84756137479893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.300734072209185,-4.300734072209185,-4.300734072209185,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.28964747167392657,-0.28964747167392657,-0.28964747167392657,3.2217343140326307,3.2217343140326307,3.2217343140326307,0.0,0.0,0.0,88.54682730258975
17,2014-08-06,92.87957479248534,85.02223424416778,91.77434689076502,92.87957479248534,92.87957479248534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.317560363612986,-4.317560363612986,-4.317560363612986,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.29763669099446227,-0.29763669099446227,-0.29763669099446227,3.212897241949365,3.212897241949365,3.212897241949365,0.0,0.0,0.0,88.56201442887236
18,2014-08-07,92.91158821017177,85.0465124676336,92.01536631888493,92.91158821017177,92.91158821017177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.415344036153454,-4.415344036153454,-4.415344036153454,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.3988404868398054,-0.3988404868398054,-0.3988404868398054,3.2163173652542394,3.2163173652542394,3.2163173652542394,0.0,0.0,0.0,88.49624417401832
19,2014-08-08,92.94360162785817,84.99164588304744,91.93448670553889,92.94360162785817,92.94360162785817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4014740524462646,-4.4014740524462646,-4.4014740524462646,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.3997898564163292,-0.3997898564163292,-0.3997898564163292,3.2311367185379534,3.2311367185379534,3.2311367185379534,0.0,0.0,0.0,88.54212757541191
20,2014-08-11,93.03964188091743,85.25008576067802,91.93794904312932,93.03964188091743,93.03964188091743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.324635203165008,-4.324635203165008,-4.324635203165008,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.4222905772658338,-0.4222905772658338,-0.4222905772658338,3.3304762886687147,3.3304762886687147,3.3304762886687147,0.0,0.0,0.0,88.71500667775243
21,2014-08-12,93.07165529860386,85.63593255778659,92.4272579344958,93.07165529860386,93.07165529860386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.146370589497515,-4.146370589497515,-4.146370589497515,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.2896474716731041,-0.2896474716731041,-0.2896474716731041,3.376097796743478,3.376097796743478,3.376097796743478,0.0,0.0,0.0,88.92528470910634
22,2014-08-13,93.10366871629027,85.72057234116275,92.4775819920823,93.10366871629027,93.10366871629027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.105804124258748,-4.105804124258748,-4.105804124258748,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.29763669099446866,-0.29763669099446866,-0.29763669099446866,3.424653481303609,3.424653481303609,3.424653481303609,0.0,0.0,0.0,88.99786459203152
23,2014-08-14,93.13568213397669,85.5255679035835,92.37032327690856,93.13568213397669,93.13568213397669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.157626545021244,-4.157626545021244,-4.157626545021244,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.39884048684006457,-0.39884048684006457,-0.39884048684006457,3.47403485638671,3.47403485638671,3.47403485638671,0.0,0.0,0.0,88.97805558895544
24,2014-08-15,93.1676955516631,85.72070831969194,92.47603259200567,93.1676955516631,93.1676955516631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.110458761871399,-4.110458761871399,-4.110458761871399,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.39978985641641324,-0.39978985641641324,-0.39978985641641324,3.522152009112902,3.522152009112902,3.522152009112902,0.0,0.0,0.0,89.0572367897917
25,2014-08-18,93.26373580472237,86.09167180657917,92.68657414386108,93.26373580472237,93.26373580472237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.015428596745199,-4.015428596745199,-4.015428596745199,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.4222905772657952,-0.4222905772657952,-0.4222905772657952,3.6396828950884847,3.6396828950884847,3.6396828950884847,0.0,0.0,0.0,89.24830720797718
26,2014-08-19,93.29574922240879,85.92032246047765,92.7786794507114,93.29574922240879,93.29574922240879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8579887610115855,-3.8579887610115855,-3.8579887610115855,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.2896474716739768,-0.2896474716739768,-0.2896474716739768,3.66447962523028,3.66447962523028,3.66447962523028,0.0,0.0,0.0,89.4377604613972
27,2014-08-20,93.32776264009522,86.21130752012786,92.91025187267896,93.32776264009522,93.32776264009522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8504299129632353,-3.8504299129632353,-3.8504299129632353,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.2976366909944938,-0.2976366909944938,-0.2976366909944938,3.6800276925991473,3.6800276925991473,3.6800276925991473,0.0,0.0,0.0,89.47733272713198
28,2014-08-21,93.35977605778162,85.98046548160391,92.95299176597733,93.35977605778162,93.35977605778162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9460922500097393,-3.9460922500097393,-3.9460922500097393,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.39884048683986933,-0.39884048683986933,-0.39884048683986933,3.6855691513980187,3.6855691513980187,3.6855691513980187,0.0,0.0,0.0,89.41368380777187
29,2014-08-22,93.39178947546804,85.85108896321785,92.87826366237387,93.39178947546804,93.39178947546804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.951912491976698,-3.951912491976698,-3.951912491976698,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.3997898564154506,-0.3997898564154506,-0.3997898564154506,3.680698279006642,3.680698279006642,3.680698279006642,0.0,0.0,0.0,89.43987698349135
30,2014-08-25,93.4878297285273,86.04987708078781,93.13218689661542,93.48782972852732,93.48782972852732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.050162001095849,-4.050162001095849,-4.050162001095849,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.42229057726575137,-0.42229057726575137,-0.42229057726575137,3.604949490737791,3.604949490737791,3.604949490737791,0.0,0.0,0.0,89.43766772743146
31,2014-08-26,93.51984314621373,86.24662714439297,92.88454238972096,93.51984314621373,93.51984314621373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9609741198217083,-3.9609741198217083,-3.9609741198217083,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.2896474716748495,-0.2896474716748495,-0.2896474716748495,3.56149426642103,3.56149426642103,3.56149426642103,0.0,0.0,0.0,89.55886902639202
32,2014-08-27,93.55185656390015,86.07969183906663,92.60803710267602,93.55185656390015,93.55185656390015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.019658620588081,-4.019658620588081,-4.019658620588081,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.2976366909945189,-0.2976366909945189,-0.2976366909945189,3.510798984974327,3.510798984974327,3.510798984974327,0.0,0.0,0.0,89.53219794331207
33,2014-08-28,93.58386998158656,86.27133461340536,92.96744775103771,93.58386998158656,93.58386998158656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.177294888526759,-4.177294888526759,-4.177294888526759,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.39884048684033,-0.39884048684033,-0.39884048684033,3.4543665128814594,3.4543665128814594,3.4543665128814594,0.0,0.0,0.0,89.4065750930598
34,2014-08-29,93.61588339927297,85.62942296937467,92.68963828153821,93.61588339927297,93.61588339927297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.238723755672519,-4.238723755672519,-4.238723755672519,-7.232820914567888,-7.232820914567888,-7.232820914567888,0.0,0.0,0.0,-0.39978985641448805,-0.39978985641448805,-0.39978985641448805,3.393887015309858,3.393887015309858,3.393887015309858,0.0,0.0,0.0,89.37715964360045
