,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2014-07-28,16963.792650342886,16238.069448617449,17482.443006570706,16963.792650342886,16963.792650342886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.41213080192271,-65.41213080192271,-65.41213080192271,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-50.171425940208586,-50.171425940208586,-50.171425940208586,566.6711086315516,566.6711086315516,566.6711086315516,0.0,0.0,0.0,16898.380519540962
11,2014-07-29,16973.915864515326,16310.143366944965,17546.403103481134,16973.915864515326,16973.915864515326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.72345743617761,-46.72345743617761,-46.72345743617761,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-17.42866713429013,-17.42866713429013,-17.42866713429013,552.6170231913783,552.6170231913783,552.6170231913783,0.0,0.0,0.0,16927.192407079147
12,2014-07-30,16984.039078687765,16279.71475721038,17541.36373463482,16984.039078687765,16984.039078687765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.62528427712938,-66.62528427712938,-66.62528427712938,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-21.683312103025745,-21.683312103025745,-21.683312103025745,536.9698413191622,536.9698413191622,536.9698413191622,0.0,0.0,0.0,16917.413794410637
13,2014-07-31,16994.162292860205,16259.542921468657,17488.921679610557,16994.162292860205,16994.162292860205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.51521305371179,-90.51521305371179,-90.51521305371179,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-28.69159859981877,-28.69159859981877,-28.69159859981877,520.0881990393729,520.0881990393729,520.0881990393729,0.0,0.0,0.0,16903.64707980649
14,2014-08-01,17004.285507032644,16232.75408095692,17534.587786876717,17004.285507032644,17004.285507032644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.08135762479115,-107.08135762479115,-107.08135762479115,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-27.50292712753404,-27.50292712753404,-27.50292712753404,502.3333829960087,502.3333829960087,502.3333829960087,0.0,0.0,0.0,16897.20414940785
15,2014-08-04,17034.655149549966,16221.593840807396,17482.567466493165,17034.655149549966,17034.655149549966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184.79474318832087,-184.79474318832087,-184.79474318832087,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-50.17142594027259,-50.17142594027259,-50.17142594027259,447.2884962452175,447.2884962452175,447.2884962452175,0.0,0.0,0.0,16849.860406361644
16,2014-08-05,17044.778363722406,16256.49871219978,17447.621552256867,17044.778363722406,17044.778363722406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.9513472862516,-169.9513472862516,-169.9513472862516,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-17.428667134265854,-17.428667134265854,-17.428667134265854,429.38913334128006,429.38913334128006,429.38913334128006,0.0,0.0,0.0,16874.827016436153
17,2014-08-06,17054.90157789484,16285.915203307184,17492.958851252075,17054.90157789484,17054.90157789484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.44024530160348,-191.44024530160348,-191.44024530160348,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-21.683312102973392,-21.683312102973392,-21.683312102973392,412.15488029463575,412.15488029463575,412.15488029463575,0.0,0.0,0.0,16863.461332593237
18,2014-08-07,17065.02479206728,16196.404902886272,17435.464655159125,17065.02479206728,17065.02479206728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.81363060851046,-214.81363060851046,-214.81363060851046,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-28.691598599771,-28.691598599771,-28.691598599771,395.7897814845264,395.7897814845264,395.7897814845264,0.0,0.0,0.0,16850.21116145877
19,2014-08-08,17075.148006239724,16223.869562768075,17532.094452304347,17075.148006239724,17075.148006239724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-228.96260774312327,-228.96260774312327,-228.96260774312327,-581.9118134932659,-581.9118134932659,-581.9118134932659,0.0,0.0,0.0,-27.502927127483797,-27.502927127483797,-27.502927127483797,380.45213287762635,380.45213287762635,380.45213287762635,0.0,0.0,0.0,16846.1853984966
