,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2014-07-28,72.29006901302675,67.91707820033385,77.93821164770063,72.29006901302675,72.29006901302675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202020573201592,0.6202020573201592,0.6202020573201592,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,0.05419740800982118,0.05419740800982118,0.05419740800982118,1.444274506110984,1.444274506110984,1.444274506110984,0.0,0.0,0.0,72.91027107034691
11,2014-07-29,72.39573543996472,67.12917090031951,78.08664886899842,72.39573543996472,72.39573543996472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18480631745682324,0.18480631745682324,0.18480631745682324,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.18565914311003726,-0.18565914311003726,-0.18565914311003726,1.2487353173675064,1.2487353173675064,1.2487353173675064,0.0,0.0,0.0,72.58054175742154
12,2014-07-30,72.5014018669027,67.31120629576625,77.54479050660032,72.5014018669027,72.5014018669027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703088897088556,0.0703088897088556,0.0703088897088556,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.10128502160843572,-0.10128502160843572,-0.10128502160843572,1.0498637681179375,1.0498637681179375,1.0498637681179375,0.0,0.0,0.0,72.57171075661155
13,2014-07-31,72.60706829384065,67.27358543022387,77.65813112096063,72.60706829384065,72.60706829384065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08001751359878646,-0.08001751359878646,-0.08001751359878646,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.05356893256196801,-0.05356893256196801,-0.05356893256196801,0.8518212757638276,0.8518212757638276,0.8518212757638276,0.0,0.0,0.0,72.52705078024186
14,2014-08-01,72.71273472077863,66.98711198683017,77.79545866558071,72.71273472077863,72.71273472077863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1528421026367424,-0.1528421026367424,-0.1528421026367424,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,0.06674826533360423,0.06674826533360423,0.06674826533360423,0.6586794888302994,0.6586794888302994,0.6586794888302994,0.0,0.0,0.0,72.55989261814189
15,2014-08-04,73.02973400159253,66.81436039681452,77.63311788004357,73.02973400159253,73.02973400159253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6780020393022799,-0.6780020393022799,-0.6780020393022799,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,0.05419740800972834,0.05419740800972834,0.05419740800972834,0.14607040948863786,0.14607040948863786,0.14607040948863786,0.0,0.0,0.0,72.35173196229024
16,2014-08-05,73.1354004285305,66.77265628726914,77.22894341254229,73.1354004285305,73.1354004285305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0556727157970294,-1.0556727157970294,-1.0556727157970294,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.18565914311008216,-0.18565914311008216,-0.18565914311008216,0.008256284113698617,0.008256284113698617,0.008256284113698617,0.0,0.0,0.0,72.07972771273347
17,2014-08-06,73.24106685546847,66.66565791215753,77.1942088681101,73.24106685546847,73.24106685546847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0882838508936692,-1.0882838508936692,-1.0882838508936692,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.10128502160848861,-0.10128502160848861,-0.10128502160848861,-0.10872897248453454,-0.10872897248453454,-0.10872897248453454,0.0,0.0,0.0,72.1527830045748
18,2014-08-07,73.34673328240643,67.10763704169645,77.69212295349043,73.34673328240643,73.34673328240643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134912448155898,-1.134912448155898,-1.134912448155898,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.05356893256205408,-0.05356893256205408,-0.05356893256205408,-0.20307365879319828,-0.20307365879319828,-0.20307365879319828,0.0,0.0,0.0,72.21182083425053
19,2014-08-08,73.4523997093444,67.3740333603923,77.53598923374342,73.4523997093444,73.4523997093444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0850510934913282,-1.0850510934913282,-1.0850510934913282,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,0.0667482653331822,0.0667482653331822,0.0667482653331822,-0.27352950202386445,-0.27352950202386445,-0.27352950202386445,0.0,0.0,0.0,72.36734861585307
20,2014-08-11,73.76939899015831,67.6446454190141,77.7520591888903,73.7693989901583,73.7693989901583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1618468211719932,-1.1618468211719932,-1.1618468211719932,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,0.054197408009635496,0.054197408009635496,0.054197408009635496,-0.33777437238098273,-0.33777437238098273,-0.33777437238098273,0.0,0.0,0.0,72.60755216898632
21,2014-08-12,73.87506541709628,67.38162067054638,77.70370319452786,73.87506541709628,73.87506541709628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.375651766704827,-1.375651766704827,-1.375651766704827,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.18565914311020318,-0.18565914311020318,-0.18565914311020318,-0.31172276679397776,-0.31172276679397776,-0.31172276679397776,0.0,0.0,0.0,72.49941365039146
22,2014-08-13,73.98073184403425,67.41468499768638,77.78294503423051,73.98073184403425,73.98073184403425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2436010289305333,-1.2436010289305333,-1.2436010289305333,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.10128502160853221,-0.10128502160853221,-0.10128502160853221,-0.26404615052135505,-0.26404615052135505,-0.26404615052135505,0.0,0.0,0.0,72.73713081510373
23,2014-08-14,74.08639827097221,67.56752256447821,78.01528615398071,74.08639827097221,74.08639827097221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.12854523259242,-1.12854523259242,-1.12854523259242,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.05356893256193056,-0.05356893256193056,-0.05356893256193056,-0.19670644322984346,-0.19670644322984346,-0.19670644322984346,0.0,0.0,0.0,72.9578530383798
24,2014-08-15,74.19206469791018,68.31655698370172,78.29853086314594,74.19206469791018,74.19206469791018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9235665787833385,-0.9235665787833385,-0.9235665787833385,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,0.06674826533344386,0.06674826533344386,0.06674826533344386,-0.11204498731613641,-0.11204498731613641,-0.11204498731613641,0.0,0.0,0.0,73.26849811912685
25,2014-08-18,74.50906397872409,68.39275779764637,78.80777547908481,74.50906397872409,74.50906397872409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6057280813014206,-0.6057280813014206,-0.6057280813014206,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,0.05419740800937535,0.05419740800937535,0.05419740800937535,0.21834436748985003,0.21834436748985003,0.21834436748985003,0.0,0.0,0.0,73.90333589742266
26,2014-08-19,74.61473040566206,68.47367884890372,78.95339969395509,74.61473040566207,74.61473040566207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7199572172083737,-0.7199572172083737,-0.7199572172083737,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.18565914311004347,-0.18565914311004347,-0.18565914311004347,0.34397178270231576,0.34397178270231576,0.34397178270231576,0.0,0.0,0.0,73.89477318845368
27,2014-08-20,74.72039683260003,69.1733338469281,79.51006904987267,74.72039683260003,74.72039683260003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5072920884969341,-0.5072920884969341,-0.5072920884969341,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.10128502160848632,-0.10128502160848632,-0.10128502160848632,0.47226278991219817,0.47226278991219817,0.47226278991219817,0.0,0.0,0.0,74.21310474410309
28,2014-08-21,74.826063259538,69.06607765312944,79.90281666792747,74.826063259538,74.826063259538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33155613281153773,-0.33155613281153773,-0.33155613281153773,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,-0.0535689325620166,-0.0535689325620166,-0.0535689325620166,0.6002826565511249,0.6002826565511249,0.6002826565511249,0.0,0.0,0.0,74.49450712672646
29,2014-08-22,74.93172968647596,70.04095462111553,79.76919029887203,74.93172968647596,74.93172968647596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08623698830607418,-0.08623698830607418,-0.08623698830607418,-0.878269856800646,-0.878269856800646,-0.878269856800646,0.0,0.0,0.0,0.0667482653334151,0.0667482653334151,0.0667482653334151,0.7252846031611566,0.7252846031611566,0.7252846031611566,0.0,0.0,0.0,74.84549269816989
