,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2014-07-14,74.54716097792871,74.37154779045304,81.26372182820471,74.54716097792871,74.54716097792871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.520543951162823,3.520543951162823,3.520543951162823,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.00867627521096018,0.00867627521096018,0.00867627521096018,1.4341088507992856,1.4341088507992856,1.4341088507992856,0.0,0.0,0.0,78.06770492909153
1,2014-07-15,74.49742194238925,74.92053635477409,81.47312991042179,74.49742194238925,74.49742194238925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6674137554453554,3.6674137554453554,3.6674137554453554,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.15168867180031134,0.15168867180031134,0.15168867180031134,1.437966258492467,1.437966258492467,1.437966258492467,0.0,0.0,0.0,78.1648356978346
2,2014-07-16,74.44768290684979,75.00397918465771,81.5065158746398,74.44768290684979,74.44768290684979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6953857129623047,3.6953857129623047,3.6953857129623047,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.1817839642159911,0.1817839642159911,0.1817839642159911,1.4358429235937364,1.4358429235937364,1.4358429235937364,0.0,0.0,0.0,78.1430686198121
3,2014-07-17,74.39794387131033,74.595401931362,80.97099637428734,74.39794387131033,74.39794387131033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5926194459492424,3.5926194459492424,3.5926194459492424,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.08735328342323961,0.08735328342323961,0.08735328342323961,1.427507337373426,1.427507337373426,1.427507337373426,0.0,0.0,0.0,77.99056331725957
4,2014-07-18,74.34820483577086,74.64579309956511,81.0508831596531,74.34820483577086,74.34820483577086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5804833255823474,3.5804833255823474,3.5804833255823474,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.08993758757274956,0.08993758757274956,0.08993758757274956,1.412786912857021,1.412786912857021,1.412786912857021,0.0,0.0,0.0,77.92868816135321
5,2014-07-21,74.19898772915248,74.11423541615612,81.10231647970593,74.19898772915248,74.19898772915248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4160807795458625,3.4160807795458625,3.4160807795458625,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.008676275210910129,0.008676275210910129,0.008676275210910129,1.3296456791823752,1.3296456791823752,1.3296456791823752,0.0,0.0,0.0,77.61506850869834
6,2014-07-22,74.14924869361302,74.40272046742527,81.08008826525472,74.14924869361302,74.14924869361302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518565285875915,3.518565285875915,3.518565285875915,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.15168867180026457,0.15168867180026457,0.15168867180026457,1.2891177889230732,1.2891177889230732,1.2891177889230732,0.0,0.0,0.0,77.66781397948893
7,2014-07-23,74.09950965807356,74.2945941024093,80.73235678253322,74.09950965807356,74.09950965807356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.502037720847041,3.502037720847041,3.502037720847041,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.18178396421617643,0.18178396421617643,0.18178396421617643,1.2424949314782876,1.2424949314782876,1.2424949314782876,0.0,0.0,0.0,77.6015473789206
8,2014-07-24,74.0497706225341,74.29761972298245,80.69272748924767,74.0497706225341,74.0497706225341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.355219069308781,3.355219069308781,3.355219069308781,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.08735328342323165,0.08735328342323165,0.08735328342323165,1.1901069607329722,1.1901069607329722,1.1901069607329722,0.0,0.0,0.0,77.40498969184287
9,2014-07-25,74.00003158699464,74.31101617228269,80.67770784524203,74.00003158699462,74.00003158699462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000783113896297,3.3000783113896297,3.3000783113896297,2.077758825152577,2.077758825152577,2.077758825152577,0.0,0.0,0.0,0.08993758757268075,0.08993758757268075,0.08993758757268075,1.1323818986643717,1.1323818986643717,1.1323818986643717,0.0,0.0,0.0,77.30010989838426
