,ds,trend,trend_lower,trend_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,yhat_lower,yhat_upper
355,2015-12-08,42.2551683284436,42.2551683284436,42.2551683284436,0.03254853484621971,0.03254853484621971,0.03254853484621971,-0.6695861596468611,-0.6695861596468611,-0.6695861596468611,42.44008563447094,40.22924702696688,44.90638923951737
356,2015-12-09,42.217780705064044,42.217780705064044,42.217780705064044,0.09388871983303626,0.09388871983303626,0.09388871983303626,-0.7482636518627586,-0.7482636518627586,-0.7482636518627586,42.385360703862304,40.001923267671415,44.72726733532626
357,2015-12-10,42.180393081684485,42.180393081684485,42.180393081684485,0.060074240618118,0.060074240618118,0.060074240618118,-0.827638159698646,-0.827638159698646,-0.827638159698646,42.234784093431934,39.79290686927067,44.687611704372706
358,2015-12-11,42.14300545830493,42.14300545830493,42.14300545830493,0.04271190315870053,0.04271190315870053,0.04271190315870053,-0.9068750480705944,-0.9068750480705944,-0.9068750480705944,42.10079724422101,39.956791799748146,44.40361858835798
359,2015-12-14,42.030842588166244,42.030842588166244,42.030842588166244,-0.023734617161213358,-0.023734617161213358,-0.023734617161213358,-1.1358472828648523,-1.1358472828648523,-1.1358472828648523,41.69321561896816,39.38434244521548,44.151379052992766
360,2015-12-15,41.993454964786686,41.993454964786686,41.993454964786686,0.03254853484608535,0.03254853484608535,0.03254853484608535,-1.2068760489382397,-1.2068760489382397,-1.2068760489382397,41.64108238152251,39.270053048875,43.97530439481191
361,2015-12-16,41.95606734140712,41.95606734140712,41.95606734140712,0.09388871983298755,0.09388871983298755,0.09388871983298755,-1.2742416374299375,-1.2742416374299375,-1.2742416374299375,41.59766935463815,39.478830205743805,44.16134525079313
362,2015-12-17,41.91867971802756,41.91867971802756,41.91867971802756,0.06007424061808904,0.06007424061808904,0.06007424061808904,-1.337463581118792,-1.337463581118792,-1.337463581118792,41.463245308354836,39.14728747271044,43.906025608305896
363,2015-12-18,41.881292094647996,41.881292094647996,41.881292094647996,0.04271190315887897,0.04271190315887897,0.04271190315887897,-1.3961585611049343,-1.3961585611049343,-1.3961585611049343,41.34980036752992,39.132069086139005,43.63569462277712
364,2015-12-21,41.769129224509314,41.769129224509314,41.769129224509314,-0.02373461716126874,-0.02373461716126874,-0.02373461716126874,-1.5427827181082776,-1.5427827181082776,-1.5427827181082776,41.02456682006775,38.68760258706763,43.46095223600148
365,2015-12-22,41.731741601129755,41.731741601129755,41.731741601129755,0.03254853484622351,0.03254853484622351,0.03254853484622351,-1.5815823158895612,-1.5815823158895612,-1.5815823158895612,41.0046627509144,38.705182508989836,43.30247393337743
366,2015-12-23,41.75343650993428,41.75343650993428,41.75343650993428,0.09388871983293647,0.09388871983293647,0.09388871983293647,-1.615460149997977,-1.615460149997977,-1.615460149997977,41.05382001059722,38.79698821822615,43.16187012773187
367,2015-12-24,41.775131418738795,41.775131418738795,41.775131418738795,0.060074240618121076,0.060074240618121076,0.060074240618121076,-1.6446170828877509,-1.6446170828877509,-1.6446170828877509,41.012543507297146,38.78002441323686,43.366842218207026
368,2015-12-28,41.86191105395688,41.86191105395688,41.86191105395688,-0.02373461716099938,-0.02373461716099938,-0.02373461716099938,-1.7203645551578037,-1.7203645551578037,-1.7203645551578037,40.939766812466054,38.621853202054815,43.29935738818541
369,2015-12-29,41.88360596276141,41.88360596276141,41.88360596276141,0.03254853484627103,0.03254853484627103,0.03254853484627103,-1.7310516123669177,-1.7310516123669177,-1.7310516123669177,41.00705781606874,38.50443116626728,43.36714086342933
370,2015-12-30,41.90530087156593,41.90530087156593,41.90530087156593,0.09388871983297092,0.09388871983297092,0.09388871983297092,-1.739299211765787,-1.739299211765787,-1.739299211765787,41.08184531046109,38.48355370753596,43.51375582361679
371,2015-12-31,41.92699578037045,41.92699578037045,41.92699578037045,0.0600742406181057,0.0600742406181057,0.0600742406181057,-1.7455315222696444,-1.7455315222696444,-1.7455315222696444,41.06349342954689,38.66383643600849,43.409894159113804
372,2016-01-04,42.013775415588526,42.013775415588526,42.013775415588526,-0.0237346171612476,-0.0237346171612476,-0.0237346171612476,-1.7576042897691744,-1.7576042897691744,-1.7576042897691744,41.05439143948608,38.664016085939075,43.450541849887955
373,2016-01-05,42.035470324393046,42.035470324393046,42.035470324393046,0.03254853484613666,0.03254853484613666,0.03254853484613666,-1.7587803559004975,-1.7587803559004975,-1.7587803559004975,41.13119343416666,38.76374425986554,43.67123018294366
374,2016-01-06,42.05716523319757,42.05716523319758,42.05716523319758,0.09388871983300541,0.09388871983300541,0.09388871983300541,-1.7595420369507222,-1.7595420369507222,-1.7595420369507222,41.213466846907835,39.025175371649176,43.73652864467552
375,2016-01-07,42.07886014200209,42.07886014200209,42.07886014200209,0.06007424061810394,0.06007424061810394,0.06007424061810394,-1.7599243578671566,-1.7599243578671566,-1.7599243578671566,41.20096495558102,38.78949468490074,43.63377369823205
