,ds,trend,trend_lower,trend_upper,yhat,yhat_lower,yhat_upper
17,2014-08-06,4464.971738644093,4464.971738644093,4464.971738644093,4460.696169199779,4239.865003171595,4674.673370065827
18,2014-08-07,4470.463930208077,4470.463930208077,4470.463930208077,4454.104989942011,4236.557775384405,4671.656787274162
19,2014-08-08,4475.956121772061,4475.956121772061,4475.956121772061,4453.789796669086,4231.213869086884,4663.934185005885
20,2014-08-11,4492.432696464011,4492.432696464011,4492.432696464011,4443.186269110643,4231.66375420524,4656.537249165251
21,2014-08-12,4497.924888027995,4497.924888027995,4497.924888027995,4454.534062945276,4226.252862822736,4684.917256402363
22,2014-08-13,4503.417079591978,4503.417079591978,4503.417079591978,4455.765667802461,4237.2331061456425,4677.0223172122005
23,2014-08-14,4508.9092711559615,4508.9092711559615,4508.9092711559615,4452.046959712463,4237.524537634684,4656.843109002273
24,2014-08-15,4514.401462719946,4514.401462719946,4514.401462719946,4454.827690605857,4232.392530450149,4682.838508004186
25,2014-08-18,4530.878037411896,4530.878037411896,4530.878037411896,4453.929910900682,4237.907682109797,4674.312007393037
26,2014-08-19,4536.3702289758785,4536.3702289758785,4536.3702289758785,4468.373801265216,4251.139703279991,4691.934191358267
27,2014-08-20,4541.862420539863,4541.862420539863,4541.862420539863,4472.513799347342,4244.77922507842,4692.220320666606
28,2014-08-21,4547.354612103846,4547.354612103846,4547.354612103846,4471.4605675245275,4248.752168097951,4680.148069139692
29,2014-08-22,4552.846803667829,4552.846803667829,4552.846803667829,4476.620380495621,4243.9670405339775,4685.799127540254
30,2014-08-25,4569.323378359781,4569.323378359781,4569.323378359781,4480.888297796381,4257.588376128489,4689.25365431284
31,2014-08-26,4574.815569923763,4574.815569923763,4574.815569923763,4496.371265254737,4271.970297747671,4716.663901185232
32,2014-08-27,4580.307761487747,4580.307761487747,4580.307761487747,4501.222929588712,4296.030427557082,4709.180782361983
33,2014-08-28,4585.799953051731,4585.799953051731,4585.799953051731,4500.5760375543405,4283.482754234417,4724.301980892937
34,2014-08-29,4591.292144615713,4591.292144615713,4591.292144615713,4505.865998455082,4294.685287195747,4729.707595577342
35,2014-09-02,4613.260910871648,4613.260910871648,4613.260910871648,4524.106539390184,4309.146452929694,4758.023979602861
36,2014-09-03,4618.753102435631,4618.753102435631,4618.753102435631,4528.267178527192,4304.224218101136,4749.68081564214
37,2014-09-04,4624.245293999616,4624.245293999616,4624.245293999616,4526.876413393636,4312.185077561427,4742.022801849736
38,2014-09-05,4629.737485563598,4629.737485563598,4629.737485563598,4531.398974693515,4311.630510686028,4753.401580634171
39,2014-09-08,4646.214060255549,4646.214060255549,4646.214060255549,4532.516379073719,4322.092748024148,4750.244074269103
40,2014-09-09,4651.706251819533,4651.706251819533,4651.706251819533,4546.697190257868,4326.711387691987,4755.00555852276
41,2014-09-10,4657.198443383516,4657.198443383516,4657.198443383516,4550.181342584419,4324.688898645438,4757.617482853707
42,2014-09-11,4662.690635083501,4662.690635083501,4662.690635083501,4548.123030202629,4334.500315646279,4772.140333478512
43,2014-09-12,4668.182826783484,4668.182826783484,4668.182826783484,4551.96802944078,4344.540492576766,4783.692882492709
44,2014-09-15,4684.6594018834385,4684.6594018834385,4684.6594018834385,4550.732112321803,4319.127156736954,4772.628209498177
45,2014-09-16,4690.151593583423,4690.151593583423,4690.151593583423,4563.920605230875,4344.394003334159,4785.571703124486
46,2014-09-17,4695.643785283408,4695.643785283408,4695.643785283408,4566.256349066938,4348.078550664096,4787.054392306172
47,2014-09-18,4701.1359769833925,4701.1359769833925,4701.1359769833925,4562.864706369682,4358.2630458296,4801.577659409849
48,2014-09-19,4706.628168683376,4706.628168683376,4706.628168683376,4565.166549719884,4343.126338253638,4790.029196042884
49,2014-09-22,4723.10474378333,4723.10474378333,4723.10474378333,4557.88292090871,4335.808342321527,4787.267203038965
50,2014-09-23,4728.596935483315,4728.596935483315,4728.596935483315,4568.56812665559,4374.759501742781,4794.361956722944
51,2014-09-24,4734.0891271833,4734.0891271833,4734.0891271833,4568.171933097865,4353.631456020767,4785.673727022204
52,2014-09-25,4739.581318883284,4739.581318883284,4739.581318883284,4561.843201519259,4349.008721391249,4776.813554960683
53,2014-09-26,4745.073510583269,4745.073510583268,4745.073510583268,4561.036052685325,4336.207048933282,4782.821870935787
54,2014-09-29,4761.550085683222,4761.550085683222,4761.550085683222,4543.862394374795,4319.996343174645,4764.137077652127
55,2014-09-30,4767.042277383208,4767.042277383208,4767.042277383208,4551.258148788895,4323.236910927677,4780.480181074584
56,2014-10-01,4772.534469083193,4772.534469083193,4772.534469083193,4547.688324015765,4323.654562028519,4785.08641916005
57,2014-10-02,4778.026660783176,4778.026660783176,4778.026660783176,4538.374470113409,4331.5321212133795,4748.44192568093
58,2014-10-03,4783.518852483161,4783.518852483161,4783.518852483161,4534.8442912593555,4314.785344537585,4761.732856695227
59,2014-10-06,4799.995427583115,4799.995427583115,4799.995427583115,4511.779551574853,4301.739503697092,4735.56416066504
60,2014-10-07,4805.4876192831,4805.4876192831,4805.4876192831,4518.181339813788,4292.6775948321865,4740.979349621914
61,2014-10-08,4810.9798109830845,4810.9798109830845,4810.9798109830845,4514.188282300102,4288.864318802397,4720.822785848814
62,2014-10-09,4816.472002683069,4816.472002683069,4816.472002683069,4505.058136089979,4302.701990251239,4734.423282155359
63,2014-10-10,4821.964194383054,4821.964194383054,4821.964194383054,4502.342560774568,4292.463805348718,4722.742706990162
64,2014-10-13,4838.440769483007,4838.440769483007,4838.440769483007,4513.4336523189495,4301.606757938169,4733.0472978698845
65,2014-10-14,4843.932961182993,4843.932961182993,4843.932961182993,4495.247944028527,4251.908709597646,4697.245457215217
66,2014-10-15,4849.425152882976,4849.425152882976,4849.425152882976,4495.10059372956,4264.529321663677,4716.95844033064
67,2014-10-16,4854.917344582961,4854.917344582961,4854.917344582961,4490.2998874189,4263.945313377427,4707.124881521365
68,2014-10-17,4860.409536282946,4860.409536282946,4860.409536282946,4492.326909916642,4280.817963674987,4707.227526795632
69,2014-10-20,4876.8861113829,4876.8861113829,4876.8861113829,4491.387183336927,4272.6419948225675,4704.863284472541
70,2014-10-21,4882.3783030828845,4882.3783030828845,4882.3783030828845,4506.607614438181,4295.287077581001,4718.671139291402
71,2014-10-22,4887.870494782868,4887.870494782868,4887.870494782868,4511.924287786265,4286.932461597033,4722.261073102588
72,2014-10-23,4893.362686482853,4893.362686482853,4893.362686482853,4512.436742954339,4290.497203993159,4721.829162427566
73,2014-10-24,4898.854878182838,4898.854878182838,4898.854878182838,4519.53028157651,4307.28975149484,4749.822690220172
74,2014-10-27,4915.331453282792,4915.331453282792,4915.331453282792,4531.456206879489,4309.8405446310235,4727.783042160714
75,2014-10-28,4920.823644982776,4920.823644982776,4920.823644982776,4549.9519523630415,4338.509386072876,4783.812889159278
76,2014-10-29,4926.31583668276,4926.31583668276,4926.31583668276,4557.950540388231,4322.739209762353,4759.043661824075
77,2014-10-30,4931.808028382746,4931.808028382746,4931.808028382746,4560.520708377,4355.344595289253,4772.503572870147
78,2014-10-31,4937.30022008273,4937.30022008273,4937.30022008273,4569.032249120097,4337.946490618699,4784.711561034171
79,2014-11-03,4953.776795182684,4953.776795182684,4953.776795182684,4581.4501500145425,4356.328051290944,4782.676050633856
80,2014-11-04,4959.268986882668,4959.268986882668,4959.268986882668,4598.955011804042,4386.559661142402,4825.812236928819
81,2014-11-05,4964.761178582653,4964.761178582653,4964.761178582653,4605.468086021938,4390.543969253853,4821.782246530212
82,2014-11-06,4970.253370440728,4970.253370440728,4970.253370440728,4606.124512955949,4387.030301186498,4816.245553256623
83,2014-11-07,4975.745562298802,4975.745562298802,4975.745562298802,4612.368883975604,4394.15396418095,4840.729031945571
84,2014-11-10,4992.2221378730255,4992.2221378730255,4992.2221378730255,4616.689317492195,4403.386183612989,4832.091344979145
85,2014-11-11,4997.7143297311,4997.7143297311,4997.7143297311,4668.179492033131,4451.308481622011,4884.347427601628
86,2014-11-12,5003.206521589175,5003.206521589175,5003.206521589175,4635.0724760084995,4418.961161794352,4856.926577366114
87,2014-11-13,5008.69871344725,5008.698713447249,5008.698713447249,4633.078050430801,4405.329847956047,4842.804710729615
88,2014-11-14,5014.190905305325,5014.190905305325,5014.190905305325,4636.872339789768,4414.854748602468,4853.297319428525
89,2014-11-17,5030.667480879549,5030.667480879549,5030.667480879549,4635.5327154226325,4421.604788991444,4843.642743772251
90,2014-11-18,5036.159672737624,5036.159672737624,5036.159672737624,4648.963199759655,4437.342260605114,4864.664561634025
91,2014-11-19,5041.651864595698,5041.651864595698,5041.651864595698,4651.807668323271,4430.046524622392,4870.469852889083
92,2014-11-20,5047.1440564537725,5047.1440564537725,5047.1440564537725,4649.261724065878,4443.4493749638605,4862.821289760181
93,2014-11-21,5052.636248311847,5052.636248311847,5052.636248311847,4652.808149278186,4434.750088674202,4872.567710825476
94,2014-11-24,5069.112823886072,5069.112823886072,5069.112823886072,4652.095231174269,4450.737736719044,4886.325603341659
95,2014-11-25,5074.605015744146,5074.605015744146,5074.605015744146,4665.991754028491,4451.097436909492,4878.803705214249
96,2014-11-26,5080.097207602221,5080.097207602221,5080.097207602221,4669.31374678468,4451.014954296091,4878.28006281301
97,2014-11-28,5091.08159131837,5091.08159131837,5091.08159131837,4671.001628737046,4455.001304036079,4878.051201671209
98,2014-12-01,5107.558166892593,5107.558166892593,5107.558166892593,4669.576982731572,4439.330373235074,4880.507861671615
99,2014-12-02,5113.050358750668,5113.050358750668,5113.050358750668,4682.529959811997,4448.598117072744,4896.178605058329
100,2014-12-03,5118.542550608743,5118.542550608743,5118.542550608743,4684.484218145212,4479.680120019235,4909.271496124257
101,2014-12-04,5124.034742466817,5124.034742466817,5124.034742466817,4680.537083052665,4478.95127181911,4883.666245211449
102,2014-12-05,5129.526934324893,5129.526934324893,5129.526934324893,4682.08842216631,4452.306198568616,4891.750785266849
103,2014-12-08,5146.003509899117,5146.003509899117,5146.003509899117,4671.298406717299,4453.791827699804,4886.508763246858
104,2014-12-09,5151.495701757191,5151.495701757191,5151.495701757191,4680.414034022487,4449.818773953456,4889.029343787533
105,2014-12-10,5156.987893615265,5156.987893615265,5156.987893615265,4678.28015485677,4449.005433550842,4897.417669885072
106,2014-12-11,5162.48008547334,5162.48008547334,5162.48008547334,4670.078665542791,4463.338308032917,4889.855240621693
107,2014-12-12,5167.972277331414,5167.972277331414,5167.972277331414,4667.304985393138,4458.484063675998,4892.787270489677
108,2014-12-15,5184.448852905638,5184.448852905638,5184.448852905638,4644.18417533013,4446.584588921078,4873.889097663012
109,2014-12-16,5189.941044763714,5189.941044763714,5189.941044763714,4649.778129021343,4444.470116996064,4874.3486728586095
110,2014-12-17,5195.433236621789,5195.433236621789,5195.433236621789,4644.601967334705,4438.360588046137,4861.277312659329
111,2014-12-18,5200.925428479863,5200.925428479863,5200.925428479863,4633.940963574993,4428.826703558072,4861.120694000455
112,2014-12-19,5206.4176203379375,5206.4176203379375,5206.4176203379375,4629.384502845714,4406.048451662631,4859.804824593077
113,2014-12-22,5222.894195912161,5222.894195912161,5222.894195912161,4605.716532302648,4378.089634063897,4804.16213913895
114,2014-12-23,5228.386387770235,5228.386387770235,5228.386387770235,4612.892840663146,4393.8072111294305,4830.555900056394
115,2014-12-24,5233.87857962831,5233.87857962831,5233.87857962831,4610.216035584511,4379.89927510211,4812.6709207419935
116,2014-12-26,5244.86296334446,5244.86296334446,5244.86296334446,4602.686368993086,4393.642533214184,4831.953344738106
117,2014-12-29,5261.3395389186835,5261.3395389186835,5261.3395389186835,4596.492614640852,4381.3562986302995,4831.805132014956
118,2014-12-30,5266.831730776758,5266.831730776758,5266.831730776758,4610.734629776434,4402.7579560738095,4836.29715053099
119,2014-12-31,5272.323922634833,5272.323922634833,5272.323922634833,4615.552330994122,4416.523778006698,4850.2301531225075
120,2015-01-02,5283.308306350982,5283.308306350982,5283.308306350982,4623.753105559374,4411.665788516322,4839.218148484502
121,2015-01-05,5299.784881925207,5299.784881925207,5299.784881925207,4640.813447797647,4411.81880190483,4858.74585368659
122,2015-01-06,5305.277073783282,5305.277073783282,5305.277073783282,4662.12959627115,4450.246358039195,4880.951981921745
123,2015-01-07,5305.323351245162,5305.323351245162,5305.323351245162,4668.009127923146,4436.665318787313,4885.7938502144325
124,2015-01-08,5305.36962870704,5305.36962870704,5305.36962870704,4668.919036197829,4446.638951614673,4888.370073988886
125,2015-01-09,5305.41590616892,5305.41590616892,5305.41590616892,4676.170251651044,4458.973605569617,4903.498189421798
126,2015-01-12,5305.554738554559,5305.554738554559,5305.554738554559,4686.482101329348,4474.007943270187,4899.741519910705
127,2015-01-13,5305.601016016439,5305.601016016439,5305.601016016439,4703.569628183045,4484.029438878485,4913.718754570058
128,2015-01-14,5305.647293478319,5305.647293478319,5305.647293478319,4709.662557632207,4496.240398928096,4921.73410419801
129,2015-01-15,5305.693570940198,5305.693570940198,5305.693570940198,4709.808997252621,4480.239703268015,4919.194815254799
130,2015-01-16,5305.739848402078,5305.739848402078,5305.739848402078,4715.370073618968,4505.495681963197,4921.688733384299
131,2015-01-20,5305.924958249597,5305.924958249596,5305.924958249596,4728.474832781007,4509.357295771442,4961.066023489266
132,2015-01-21,5305.971235711476,5305.971235711475,5305.971235711475,4729.694720739703,4492.814919603557,4953.504707564494
133,2015-01-22,5306.017513173356,5306.017513173356,5306.017513173356,4724.726352085862,4491.222936690487,4949.598340457015
134,2015-01-23,5306.063790635235,5306.063790635235,5306.063790635235,4725.082652003911,4493.966971201484,4926.738991809335
135,2015-01-26,5306.202623020875,5306.202623020875,5306.202623020875,4710.948463624057,4501.5913324693765,4930.098269969362
136,2015-01-27,5306.248900482754,5306.248900482754,5306.248900482754,4719.478974458482,4498.070558980404,4947.50768102186
137,2015-01-28,5306.295177944634,5306.295177944634,5306.295177944634,4717.244826025528,4505.419014227536,4918.3055376098355
138,2015-01-29,5306.341455406514,5306.341455406514,5306.341455406514,4709.548197941604,4489.3146363846945,4932.713045990146
139,2015-01-30,5306.387732868393,5306.387732868393,5306.387732868393,4707.991398777139,4474.467658626461,4920.488752148801
140,2015-02-02,5306.526565254033,5306.526565254033,5306.526565254033,4693.591867457556,4470.944431469967,4913.255545722528
141,2015-02-03,5306.572842715912,5306.572842715912,5306.572842715912,4703.941121209071,4483.173285359262,4922.754961563447
142,2015-02-04,5306.619120177791,5306.619120177791,5306.619120177791,4704.463212945652,4480.494970088985,4905.728833087909
143,2015-02-05,5306.665397639671,5306.665397639671,5306.665397639671,4700.4169468205055,4480.300833235379,4928.424938957597
144,2015-02-06,5306.711675101551,5306.711675101551,5306.711675101551,4703.3402722080755,4479.935746209337,4922.30298778676
145,2015-02-09,5306.85050748719,5306.85050748719,5306.85050748719,4706.441054798328,4470.1411314814195,4930.557999776565
146,2015-02-10,5306.89678494907,5306.89678494907,5306.89678494907,4723.596237141062,4484.907796855559,4938.119206508137
147,2015-02-11,5306.943062410949,5306.943062410949,5306.943062410949,4731.192826763246,4508.538952341694,4947.279695233261
148,2015-02-12,5306.989339872829,5306.989339872829,5306.989339872829,4734.349312390384,4508.684725700826,4929.499269660651
149,2015-02-13,5307.035617334709,5307.035617334709,5307.035617334709,4744.461503719389,4531.670750564854,4957.778479532551
150,2015-02-17,5307.220727182227,5307.220727182227,5307.220727182227,4790.610328580564,4555.361502449251,5011.263751444109
151,2015-02-18,5307.267004644106,5307.267004644106,5307.267004644106,4803.355492937752,4578.548959157041,5028.628133280918
152,2015-02-19,5307.313282105986,5307.313282105986,5307.313282105986,4810.9304815913665,4594.392192761038,5021.554049990122
153,2015-02-20,5307.359559567866,5307.359559567866,5307.359559567866,4824.658493759484,4606.147416534816,5047.862089224184
154,2015-02-23,5307.498391953505,5307.498391953505,5307.498391953505,4853.442572655619,4614.100451019656,5059.540389605614
155,2015-02-24,5307.544669415385,5307.544669415385,5307.544669415385,4876.434919899682,4653.225450017585,5106.794722202458
156,2015-02-25,5307.590946877265,5307.590946877265,5307.590946877265,4888.340635250919,4677.205947390197,5104.12682642036
157,2015-02-26,5307.637224339144,5307.637224339144,5307.637224339144,4894.226300619133,4670.737720712446,5114.896582438805
158,2015-02-27,5307.683501801024,5307.683501801024,5307.683501801024,4905.468347042394,4701.1720414118745,5114.576886070818
159,2015-03-02,5307.822334186663,5307.822334186663,5307.822334186663,4922.74401753917,4696.949524285964,5144.695218473834
160,2015-03-03,5307.868611648542,5307.868611648542,5307.868611648542,4940.843700580899,4717.246730369252,5171.664548506407
161,2015-03-04,5307.914889110422,5307.914889110422,5307.914889110422,4947.492300474105,4726.863262837145,5170.354196970295
162,2015-03-05,5307.961166572301,5307.961166572301,5307.961166572301,4947.85974290322,4726.012414294096,5162.18619527724
163,2015-03-06,5306.589126077812,5306.589126077812,5306.589126077812,4952.007473190791,4745.514114379514,5178.285427688277
164,2015-03-09,5302.473004594342,5302.473004594342,5302.473004594342,4948.040184816531,4723.4424055202,5158.368469008365
165,2015-03-10,5301.100964099851,5301.100964099851,5301.100964099851,4959.371937661433,4738.854705484026,5200.882150056803
166,2015-03-11,5299.728923605361,5299.728923605361,5299.728923605361,4959.538829716578,4733.789386605619,5179.8453761568335
167,2015-03-12,5298.3568831108705,5298.3568831108705,5298.3568831108705,4953.773978750631,4747.4350922463145,5155.129163090449
168,2015-03-13,5296.984842616381,5296.984842616381,5296.984842616381,4953.609505619535,4728.485442728388,5166.3151741663805
169,2015-03-16,5292.868721132911,5292.868721132911,5292.868721132911,4939.472365128221,4712.962143208577,5157.5178725546675
170,2015-03-17,5291.49668063842,5291.49668063842,5291.49668063842,4948.40051511118,4730.138025199862,5180.311709605994
171,2015-03-18,5290.12464014393,5290.12464014393,5290.12464014393,4946.663592889677,4722.897023210751,5168.56586319487
172,2015-03-19,5288.75259964944,5288.75259964944,5288.75259964944,4939.4851897595745,4702.040774564883,5140.136953791569
173,2015-03-20,5287.38055915495,5287.38055915495,5287.38055915495,4938.380407395233,4720.526009403492,5149.820498579133
174,2015-03-23,5283.26443767148,5283.26443767148,5283.26443767148,4924.00537734443,4709.357498768079,5164.294617824348
175,2015-03-24,5281.892397176989,5281.892397176989,5281.892397176989,4933.610007706473,4709.640950908324,5141.769010074757
176,2015-03-25,5280.520356682499,5280.520356682499,5280.520356682499,4932.869299375395,4722.621280670385,5162.30748666599
177,2015-03-26,5279.148316188009,5279.148316188009,5279.148316188009,4926.970998383332,4702.992539150607,5157.686910540536
178,2015-03-27,5277.776275693519,5277.776275693519,5277.776275693519,4927.395064252101,4726.079946541229,5152.622004788591
179,2015-03-30,5273.660154210049,5273.660154210049,5273.660154210049,4918.7723282928855,4696.666878673294,5135.058378928952
180,2015-03-31,5272.288113715558,5272.288113715558,5272.288113715558,4930.585229820371,4711.6992102893055,5151.369300172604
181,2015-04-01,5270.9160732210685,5270.9160732210685,5270.9160732210685,4932.155489562306,4721.961110768366,5163.807977586186
182,2015-04-02,5269.544032726578,5269.544032726579,5269.544032726579,4928.648736898807,4699.996971775703,5146.415030599587
183,2015-04-06,5264.055870748618,5264.055870748618,5264.055870748618,4930.436925548422,4719.446996295661,5155.383733595224
184,2015-04-07,5262.683830254127,5262.683830254127,5262.683830254127,4944.762187954507,4723.230699836487,5176.41331824919
185,2015-04-08,5261.311789759638,5261.311789759638,5261.311789759638,4948.814616376912,4728.1404311441465,5167.446212545745
186,2015-04-09,5259.939749265147,5259.939749265147,5259.939749265147,4947.739678487867,4729.673841254276,5157.988315349398
187,2015-04-10,5258.567708770657,5258.567708770657,5258.567708770657,4952.975116737205,4732.8972912333675,5167.547157030602
188,2015-04-13,5254.451587287187,5254.451587287187,5254.451587287187,4958.2776182253,4744.788735406201,5172.485570099613
189,2015-04-14,5253.079546792696,5253.079546792696,5253.079546792696,4974.407754358524,4764.0324015122005,5215.614607279085
190,2015-04-15,5251.707506298207,5251.707506298207,5251.707506298207,4980.049534702097,4768.05894896714,5207.480006626347
191,2015-04-16,5250.335465803716,5250.335465803716,5250.335465803716,4980.314676951613,4764.467205389688,5198.915992584036
192,2015-04-17,5248.963425309226,5248.963425309226,5248.963425309226,4986.606815460978,4764.071671429567,5210.550307993908
193,2015-04-20,5244.847303825756,5244.847303825756,5244.847303825756,4993.052776901398,4777.29847831255,5208.099118179073
194,2015-04-21,5243.4752633312655,5243.4752633312655,5243.4752633312655,5008.79236602233,4793.410807850679,5237.303019735408
195,2015-04-22,5242.103222836776,5242.103222836776,5242.103222836776,5013.620147327643,4799.139665047241,5229.986163778983
196,2015-04-23,5240.731182342285,5240.731182342285,5240.731182342285,5012.6340815460635,4770.632789528749,5226.780110435442
197,2015-04-24,5239.359141847795,5239.359141847795,5239.359141847795,5017.231502004413,4790.0011539406905,5234.6371225741805
198,2015-04-27,5235.243020364325,5235.243020364325,5235.243020364325,5016.000592807941,4794.970792877267,5242.761832456147
199,2015-04-28,5233.870979869835,5233.870979869835,5233.870979869835,5028.388279974187,4811.805216314801,5252.61768024289
200,2015-04-29,5232.498939375345,5232.498939375345,5232.498939375345,5029.528843331246,4809.1985282732985,5240.891908457002
201,2015-04-30,5231.126898880854,5231.126898880855,5231.126898880855,5024.572224023126,4798.8738595368695,5242.982657322521
202,2015-05-01,5229.7548583863645,5229.7548583863645,5229.7548583863645,5024.977352899506,4789.875922625458,5231.293122794669
203,2015-05-04,5225.638736902894,5225.638736902894,5225.638736902894,5010.5799182451465,4791.288514929248,5242.675395668475
204,2015-05-05,5224.266696430502,5224.266696430502,5224.266696430502,5018.661490604435,4787.787962587038,5227.950467291566
205,2015-05-06,5222.894655958108,5222.894655958108,5222.894655958108,5015.687251022327,4786.103140961383,5244.901539163905
206,2015-05-07,5221.5226154857155,5221.5226154857155,5221.5226154857155,5006.899158135656,4805.588949876517,5243.844282918752
207,2015-05-08,5220.150575013322,5220.150575013322,5220.150575013322,5003.846465626251,4772.657513547718,5232.591764701042
208,2015-05-11,5216.034453596144,5216.034453596144,5216.034453596144,4982.146791878418,4779.426475367335,5213.992543336684
209,2015-05-12,5214.66241312375,5214.66241312375,5214.66241312375,4989.053887075257,4760.704708083084,5207.736736735116
210,2015-05-13,5213.290372651358,5213.290372651358,5213.290372651358,4985.6251529852225,4774.067033556701,5211.482101328
211,2015-05-14,5211.918332178964,5211.918332178964,5211.918332178964,4977.136068945477,4762.0596120239115,5184.469988461426
212,2015-05-15,5210.5462917065715,5210.5462917065715,5210.5462917065715,4975.153562587406,4771.221456425132,5205.222287112029
213,2015-05-18,5206.430170289393,5206.430170289393,5206.430170289393,4961.211048237859,4719.945116484623,5188.55119708969
214,2015-05-19,5205.058129817,5205.058129817,5205.058129817,4972.104206520139,4762.755318317525,5186.006114420044
215,2015-05-20,5203.686089344607,5203.686089344607,5203.686089344607,4973.260686533576,4750.553636330059,5190.765319562263
216,2015-05-21,5202.314048872214,5202.314048872214,5202.314048872214,4969.871035149627,4749.701984940427,5217.32322922433
217,2015-05-22,5200.942008399821,5200.942008399821,5200.942008399821,4973.403028795212,4764.582090691342,5191.4602460012175
218,2015-05-26,5195.453846510249,5195.453846510249,5195.453846510249,4994.202822225443,4768.383818711775,5218.332678324053
219,2015-05-27,5194.081806037855,5194.081806037855,5194.081806037855,5001.122467435831,4786.368614107195,5226.629673673824
220,2015-05-28,5192.709765565463,5192.709765565463,5192.709765565463,5003.151568062777,4799.486004264,5210.909445859389
221,2015-05-29,5191.33772509307,5191.33772509307,5191.33772509307,5011.631469402562,4774.596143901577,5218.854171824185
222,2015-06-01,5187.221603675891,5187.221603675891,5187.221603675891,5026.463044241999,4829.183288716769,5252.914926161819
223,2015-06-02,5185.849563203498,5185.849563203498,5185.849563203498,5045.34770122877,4821.924154482976,5254.977230297167
224,2015-06-03,5184.477522731105,5184.477522731105,5184.477522731105,5053.365660906945,4820.567734136465,5255.8569457766425
225,2015-06-04,5183.105482258712,5183.105482258712,5183.105482258712,5055.540821032198,4841.4955891939235,5282.945634744969
226,2015-06-05,5181.733441786319,5181.733441786319,5181.733441786319,5063.201728796693,4853.961861163545,5288.3986166909945
227,2015-06-08,5177.6173203691405,5177.6173203691405,5177.6173203691405,5069.9996917603685,4871.18626466393,5293.148559930119
228,2015-06-09,5176.245279896747,5176.245279896747,5176.245279896747,5084.530975755484,4864.888552423202,5303.5633768426815
229,2015-06-10,5174.873239424354,5174.873239424354,5174.873239424354,5087.502052738036,4862.57694062554,5305.840150843334
230,2015-06-11,5173.501198951961,5173.501198951961,5173.501198951961,5084.051260639952,4857.56439150457,5287.262542875999
231,2015-06-12,5172.129158479568,5172.129158479568,5172.129158479568,5085.636826853586,4862.330048374976,5296.330812644377
232,2015-06-15,5168.01303706239,5168.01303706239,5168.01303706239,5072.9730668192215,4860.666425808254,5291.779007338257
233,2015-06-16,5166.640996589997,5166.640996589997,5166.640996589997,5081.122339340363,4860.7886452828,5284.282879163261
234,2015-06-17,5165.268956117604,5165.268956117604,5165.268956117604,5078.024658129859,4860.987103101678,5307.307838615159
235,2015-06-18,5163.89691564521,5163.89691564521,5163.89691564521,5068.967972143464,4856.908923225777,5289.019433644234
236,2015-06-19,5162.524875172818,5162.524875172818,5162.524875172818,5065.550368775426,4851.668631911319,5278.396090217018
237,2015-06-22,5158.408753755639,5158.408753755639,5158.408753755639,5042.6744975733545,4823.601163469289,5265.641954780971
238,2015-06-23,5157.036713283246,5157.036713283246,5157.036713283246,5049.319502547623,4826.052451778882,5261.84499235178
239,2015-06-24,5155.664672810853,5155.664672810853,5155.664672810853,5045.763039574897,4835.057310251917,5268.2378367359415
240,2015-06-25,5154.29263233846,5154.29263233846,5154.29263233846,5037.314137885522,4817.302597540826,5264.301313091113
241,2015-06-26,5152.920591866066,5152.920591866066,5152.920591866066,5035.566565461646,4820.452558069519,5257.943139041476
242,2015-06-29,5148.8044704488875,5148.8044704488875,5148.8044704488875,5023.653541380274,4806.744248850808,5243.613830905239
243,2015-06-30,5147.432429976495,5147.432429976495,5147.432429976495,5035.677913099765,4809.095663289514,5240.008913967213
244,2015-07-01,5146.060390356559,5146.060390356559,5146.060390356559,5038.180506828884,4807.359071988087,5247.292188262338
245,2015-07-02,5144.688350736622,5144.688350736622,5144.688350736622,5036.333876140576,4807.032964532173,5249.626115034578
246,2015-07-06,5139.200192256878,5139.200192256878,5139.200192256878,5051.387455316026,4840.4861992768065,5273.79690884985
247,2015-07-07,5137.828152636942,5137.828152636942,5137.828152636942,5070.337979558213,4854.965641118036,5294.973738309929
248,2015-07-08,5136.456113017006,5136.456113017006,5136.456113017006,5079.337511627295,4855.329701165292,5294.384641900273
249,2015-07-09,5135.08407339707,5135.08407339707,5135.08407339707,5083.40695982857,4868.394697996133,5297.481381997891
250,2015-07-10,5133.712033777134,5133.712033777134,5133.712033777134,5093.851389248324,4862.0909571970515,5320.960594876036
251,2015-07-13,5129.595914917325,5129.595914917325,5129.595914917325,5113.8007133147385,4914.962170707689,5328.188879148692
252,2015-07-14,5128.22387529739,5128.22387529739,5128.22387529739,5134.044207898924,4915.2369067244135,5357.411434798617
253,2015-07-15,5126.851835677453,5126.851835677453,5126.851835677453,5143.213879040478,4921.711338960588,5372.275763258132
254,2015-07-16,5125.479796057518,5125.479796057518,5125.479796057518,5146.320132335062,4920.6401948636985,5371.759143443088
255,2015-07-17,5124.107756437581,5124.107756437581,5124.107756437581,5154.682264860143,4946.381780881341,5364.320103085253
256,2015-07-20,5119.991637577772,5119.991637577772,5119.991637577772,5162.1663057118685,4952.598230741981,5368.511467811615
257,2015-07-21,5118.619597957837,5118.619597957837,5118.619597957837,5176.454378146674,4969.429070163519,5393.654595464355
258,2015-07-22,5117.2475583379,5117.2475583379,5117.2475583379,5178.950465299651,4965.82001516915,5409.664686340568
