,Date,Symbols,High,Low,Open,Close,Volume,Adj Close,Company_name
0,2014-09-24,cfg,23.219999313354492,21.350000381469727,21.5,23.079999923706055,60450900.0,20.881389617919922,Citizens Financial Group
1,2014-09-25,cfg,23.40999984741211,22.450000762939453,22.559999465942383,23.049999237060547,8430000.0,20.854246139526367,Citizens Financial Group
2,2014-09-26,cfg,23.3700008392334,22.90999984741211,23.18000030517578,23.25,2504400.0,21.035194396972656,Citizens Financial Group
3,2014-09-29,cfg,23.450000762939453,22.90999984741211,23.139999389648438,23.229999542236328,4832600.0,21.01709747314453,Citizens Financial Group
4,2014-09-30,cfg,23.56999969482422,23.049999237060547,23.110000610351562,23.420000076293945,4103100.0,21.18900489807129,Citizens Financial Group
5,2014-10-01,cfg,23.610000610351562,23.110000610351562,23.219999313354492,23.440000534057617,3915500.0,21.207096099853516,Citizens Financial Group
6,2014-10-02,cfg,23.59000015258789,23.30299949645996,23.34000015258789,23.34000015258789,3121400.0,21.11662483215332,Citizens Financial Group
7,2014-10-03,cfg,23.469999313354492,23.010000228881836,23.3799991607666,23.229999542236328,1585900.0,21.01709747314453,Citizens Financial Group
8,2014-10-06,cfg,23.3700008392334,22.610000610351562,23.280000686645508,22.639999389648438,1208400.0,20.483304977416992,Citizens Financial Group
9,2014-10-07,cfg,22.739999771118164,22.260000228881836,22.559999465942383,22.520000457763672,1508400.0,20.374736785888672,Citizens Financial Group
10,2014-10-08,cfg,23.149999618530273,22.110000610351562,22.110000610351562,22.75,1649200.0,20.58282470703125,Citizens Financial Group
11,2014-10-09,cfg,23.0,22.239999771118164,23.0,22.479999542236328,1229100.0,20.338544845581055,Citizens Financial Group
12,2014-10-10,cfg,22.559999465942383,22.135000228881836,22.389999389648438,22.280000686645508,924000.0,20.157594680786133,Citizens Financial Group
13,2014-10-13,cfg,22.65999984741211,22.1200008392334,22.1299991607666,22.450000762939453,1382800.0,20.3114070892334,Citizens Financial Group
14,2014-10-14,cfg,22.790000915527344,22.299999237060547,22.5,22.450000762939453,1605800.0,20.3114070892334,Citizens Financial Group
15,2014-10-15,cfg,22.200000762939453,21.5,22.1299991607666,21.850000381469727,3405400.0,19.7685604095459,Citizens Financial Group
16,2014-10-16,cfg,21.950000762939453,21.469999313354492,21.510000228881836,21.799999237060547,3105800.0,19.72332191467285,Citizens Financial Group
17,2014-10-17,cfg,22.06999969482422,21.729999542236328,21.889999389648438,21.920000076293945,2750600.0,19.831897735595703,Citizens Financial Group
18,2014-10-20,cfg,22.3799991607666,21.81999969482422,21.81999969482422,22.3799991607666,1870600.0,20.248071670532227,Citizens Financial Group
19,2014-10-21,cfg,22.93000030517578,22.110000610351562,22.110000610351562,22.81999969482422,1165500.0,20.646160125732422,Citizens Financial Group
20,2014-10-22,cfg,23.0,22.402999877929688,22.780000686645508,22.600000381469727,884700.0,20.447118759155273,Citizens Financial Group
21,2014-10-23,cfg,23.079999923706055,22.59000015258789,22.969999313354492,23.030000686645508,1154200.0,20.836153030395508,Citizens Financial Group
22,2014-10-24,cfg,23.489999771118164,22.770000457763672,23.31999969482422,23.18000030517578,1357800.0,20.971866607666016,Citizens Financial Group
23,2014-10-27,cfg,23.190000534057617,22.725000381469727,23.149999618530273,22.850000381469727,2898800.0,20.67329978942871,Citizens Financial Group
24,2014-10-28,cfg,23.59000015258789,22.93000030517578,23.15999984741211,23.280000686645508,1500600.0,21.062334060668945,Citizens Financial Group
25,2014-10-29,cfg,23.530000686645508,23.200000762939453,23.350000381469727,23.479999542236328,1302300.0,21.2432861328125,Citizens Financial Group
26,2014-10-30,cfg,23.690000534057617,23.297000885009766,23.459999084472656,23.440000534057617,1153600.0,21.207096099853516,Citizens Financial Group
27,2014-10-31,cfg,23.920000076293945,23.3700008392334,23.59000015258789,23.6200008392334,1238600.0,21.369951248168945,Citizens Financial Group
28,2014-11-03,cfg,24.0,23.15999984741211,23.489999771118164,24.0,1826900.0,21.713748931884766,Citizens Financial Group
29,2014-11-04,cfg,23.90999984741211,23.43000030517578,23.739999771118164,23.600000381469727,1474500.0,21.441192626953125,Citizens Financial Group
30,2014-11-05,cfg,23.950000762939453,23.549999237060547,23.799999237060547,23.899999618530273,1097600.0,21.713748931884766,Citizens Financial Group
31,2014-11-06,cfg,24.459999084472656,23.75,23.790000915527344,24.299999237060547,1010700.0,22.077159881591797,Citizens Financial Group
32,2014-11-07,cfg,24.479999542236328,23.959999084472656,24.479999542236328,23.969999313354492,600700.0,21.777347564697266,Citizens Financial Group
33,2014-11-10,cfg,24.25,23.75,24.040000915527344,23.950000762939453,1531300.0,21.759180068969727,Citizens Financial Group
34,2014-11-11,cfg,24.219999313354492,23.75,23.969999313354492,23.940000534057617,658300.0,21.75009536743164,Citizens Financial Group
35,2014-11-12,cfg,23.979999542236328,23.510000228881836,23.75,23.860000610351562,940800.0,21.677410125732422,Citizens Financial Group
36,2014-11-13,cfg,23.959999084472656,23.579999923706055,23.6200008392334,23.81999969482422,1149700.0,21.641069412231445,Citizens Financial Group
37,2014-11-14,cfg,24.0,23.739999771118164,23.739999771118164,23.959999084472656,1111500.0,21.76826286315918,Citizens Financial Group
38,2014-11-17,cfg,24.110000610351562,23.559999465942383,24.110000610351562,24.0,992400.0,21.80459976196289,Citizens Financial Group
39,2014-11-18,cfg,24.040000915527344,23.709999084472656,24.040000915527344,23.729999542236328,586000.0,21.559303283691406,Citizens Financial Group
40,2014-11-19,cfg,24.0,23.510000228881836,23.799999237060547,23.719999313354492,812800.0,21.55021858215332,Citizens Financial Group
41,2014-11-20,cfg,23.8700008392334,23.5,23.56999969482422,23.709999084472656,745800.0,21.541126251220703,Citizens Financial Group
42,2014-11-21,cfg,24.209999084472656,23.69499969482422,23.950000762939453,23.770000457763672,725200.0,21.595643997192383,Citizens Financial Group
43,2014-11-24,cfg,24.360000610351562,23.68000030517578,23.799999237060547,24.25,836800.0,22.0317325592041,Citizens Financial Group
44,2014-11-25,cfg,24.299999237060547,24.020000457763672,24.239999771118164,24.030000686645508,701600.0,21.831857681274414,Citizens Financial Group
45,2014-11-26,cfg,24.270000457763672,23.920000076293945,24.110000610351562,24.229999542236328,703700.0,22.013566970825195,Citizens Financial Group
46,2014-11-28,cfg,25.09000015258789,24.049999237060547,24.219999313354492,24.6299991607666,713400.0,22.37697410583496,Citizens Financial Group
47,2014-12-01,cfg,24.895000457763672,23.489999771118164,24.6200008392334,23.979999542236328,2282600.0,21.786428451538086,Citizens Financial Group
48,2014-12-02,cfg,24.43000030517578,23.799999237060547,24.020000457763672,24.200000762939453,1369300.0,21.986310958862305,Citizens Financial Group
49,2014-12-03,cfg,24.59000015258789,24.190000534057617,24.329999923706055,24.229999542236328,1854500.0,22.013566970825195,Citizens Financial Group
50,2014-12-04,cfg,24.559999465942383,24.09000015258789,24.31999969482422,24.399999618530273,1433700.0,22.168010711669922,Citizens Financial Group
51,2014-12-05,cfg,25.219999313354492,24.450000762939453,24.450000762939453,25.149999618530273,1008400.0,22.84941291809082,Citizens Financial Group
52,2014-12-08,cfg,25.139999389648438,24.68000030517578,25.079999923706055,25.040000915527344,2244900.0,22.749473571777344,Citizens Financial Group
53,2014-12-09,cfg,25.329999923706055,24.5,24.709999084472656,25.15999984741211,1141800.0,22.858491897583008,Citizens Financial Group
54,2014-12-10,cfg,25.40999984741211,24.6200008392334,25.149999618530273,24.649999618530273,631000.0,22.3951416015625,Citizens Financial Group
55,2014-12-11,cfg,25.280000686645508,24.510000228881836,24.850000381469727,24.690000534057617,1709100.0,22.43148422241211,Citizens Financial Group
56,2014-12-12,cfg,24.829999923706055,24.399999618530273,24.520000457763672,24.459999084472656,950800.0,22.222518920898438,Citizens Financial Group
57,2014-12-15,cfg,24.80500030517578,24.270000457763672,24.68000030517578,24.489999771118164,1175100.0,22.249778747558594,Citizens Financial Group
58,2014-12-16,cfg,24.875,24.219999313354492,24.530000686645508,24.25,1313900.0,22.0317325592041,Citizens Financial Group
59,2014-12-17,cfg,24.799999237060547,24.219999313354492,24.219999313354492,24.559999465942383,2160100.0,22.31337547302246,Citizens Financial Group
60,2014-12-18,cfg,25.139999389648438,24.68000030517578,24.75,25.079999923706055,1768500.0,22.785810470581055,Citizens Financial Group
61,2014-12-19,cfg,25.600000381469727,24.84000015258789,25.040000915527344,25.0,7523100.0,22.713130950927734,Citizens Financial Group
62,2014-12-22,cfg,25.27899932861328,24.65999984741211,25.15999984741211,25.100000381469727,1689600.0,22.80398178100586,Citizens Financial Group
63,2014-12-23,cfg,25.5,25.1200008392334,25.309999465942383,25.440000534057617,1174600.0,23.11288070678711,Citizens Financial Group
64,2014-12-24,cfg,25.59000015258789,25.18000030517578,25.450000762939453,25.510000228881836,547200.0,23.17647361755371,Citizens Financial Group
65,2014-12-26,cfg,25.510000228881836,25.25,25.510000228881836,25.309999465942383,304000.0,22.99477195739746,Citizens Financial Group
66,2014-12-29,cfg,25.510000228881836,25.18000030517578,25.200000762939453,25.3700008392334,1071000.0,23.049280166625977,Citizens Financial Group
67,2014-12-30,cfg,25.5,25.15999984741211,25.459999084472656,25.190000534057617,511800.0,22.885746002197266,Citizens Financial Group
68,2014-12-31,cfg,25.28499984741211,24.829999923706055,25.25,24.860000610351562,621600.0,22.585935592651367,Citizens Financial Group
69,2015-01-02,cfg,25.0,24.290000915527344,24.969999313354492,24.760000228881836,643500.0,22.495080947875977,Citizens Financial Group
70,2015-01-05,cfg,24.68000030517578,23.84000015258789,24.579999923706055,24.18000030517578,1330400.0,21.968135833740234,Citizens Financial Group
71,2015-01-06,cfg,24.219999313354492,23.700000762939453,24.170000076293945,23.90999984741211,2075000.0,21.722835540771484,Citizens Financial Group
72,2015-01-07,cfg,24.1299991607666,23.790000915527344,23.989999771118164,24.0,1160200.0,21.80459976196289,Citizens Financial Group
73,2015-01-08,cfg,24.479999542236328,23.940000534057617,24.06999969482422,24.18000030517578,661500.0,21.968135833740234,Citizens Financial Group
74,2015-01-09,cfg,24.18000030517578,23.780000686645508,24.149999618530273,23.889999389648438,724700.0,21.70466423034668,Citizens Financial Group
75,2015-01-12,cfg,24.040000915527344,23.6200008392334,23.799999237060547,23.8799991607666,938600.0,21.695581436157227,Citizens Financial Group
76,2015-01-13,cfg,24.190000534057617,23.610000610351562,23.940000534057617,23.8700008392334,989800.0,21.686492919921875,Citizens Financial Group
77,2015-01-14,cfg,23.743999481201172,23.100000381469727,23.600000381469727,23.440000534057617,962500.0,21.295827865600586,Citizens Financial Group
78,2015-01-15,cfg,23.610000610351562,22.670000076293945,23.3700008392334,22.959999084472656,1558000.0,20.8597354888916,Citizens Financial Group
79,2015-01-16,cfg,23.239999771118164,22.790000915527344,22.829999923706055,23.190000534057617,1951800.0,21.06869888305664,Citizens Financial Group
80,2015-01-20,cfg,23.850000381469727,22.90999984741211,23.15999984741211,23.100000381469727,1742100.0,20.986927032470703,Citizens Financial Group
81,2015-01-21,cfg,23.59000015258789,23.010000228881836,23.06999969482422,23.280000686645508,787300.0,21.150463104248047,Citizens Financial Group
82,2015-01-22,cfg,24.15999984741211,23.280000686645508,23.299999237060547,24.139999389648438,486500.0,21.931793212890625,Citizens Financial Group
83,2015-01-23,cfg,24.040000915527344,23.670000076293945,24.040000915527344,23.709999084472656,651800.0,21.541126251220703,Citizens Financial Group
84,2015-01-26,cfg,24.309999465942383,23.530000686645508,23.75,24.09000015258789,1165400.0,21.88636589050293,Citizens Financial Group
85,2015-01-27,cfg,24.639999389648438,23.760000228881836,23.860000610351562,24.149999618530273,1308200.0,21.94088363647461,Citizens Financial Group
86,2015-01-28,cfg,24.350000381469727,23.84000015258789,24.170000076293945,23.860000610351562,1301900.0,21.677410125732422,Citizens Financial Group
87,2015-01-29,cfg,24.350000381469727,23.260000228881836,23.920000076293945,24.239999771118164,1818600.0,22.02264976501465,Citizens Financial Group
88,2015-01-30,cfg,24.239999771118164,23.809999465942383,24.100000381469727,23.899999618530273,1882300.0,21.713748931884766,Citizens Financial Group
